anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
										0
										1
										2
						grace:1				3
						grand:1				4
punishment:1,arrogance:1				men:1		freely:1,accept:1,innocence:1	confessing:1,confess:1			5
punishes:1		mother:1			sins:1	grace:1,devote:1	mercy:1,sins:1			6
fight:1		father:2,brother:1		children:1		faith:2	faith:2,lordship:1			7
		mother:3,brother:1				ready:1,free:1				8
										9
	die:1					please:2,important:1,forgive:1,grand:1	lord:1			10
					worse:1					11
										12
					wrong:1	grace:1			bloody:1	13
										14
							confess:1			15
fucking:1,humiliating:1,killed:1,hateful:1,fuck:1	killed:1	brother:2,husband:1,son:1			killed:1	good:7,cared:1,safe:1	confess:3	fucking:1,fuck:1	fucking:1,fuck:1	16
killed:1	killed:1,died:1				shock:1,killed:1	good:4,joy:1,glad:1	confessing:1			17
	die:2				shame:1	ready:1				18
			house:1		shame:2	grace:1				19
cunt:1,enemies:1			house:1		enemies:1	good:1,welcome:1,friends:1,rich:1			cunt:1	20
fighting:2,battle:1,killed:1,enemies:1,fuck:1,killing:1	killed:1,killing:1	father:1,family:1,son:1	family:1	ladies:1	killing:1,killed:1,enemies:1	hero:1,sure:1,well:1,pleased:1	lord:1	fuck:1	fuck:1	21
mocked:2,battle:1,war:1,fighting:1,mock:1	war:1		house:1	boy:1	war:1,lose:1	great:1,like:1				22
	funeral:1,bury:1	sister:1,brother:1,grandfather:1	room:1			grace:1				23
							lord:1			24
	died:1					well:1	lord:1,mormont:1			25
				children:1,women:1						26
										27
		family:2	family:2		worse:1	luckier:1				28
evil:1,killed:1,lied:1	alive:2,killed:1,died:1,dying:1	father:1,mother:1		girl:2,children:1	killed:1,lied:1	loved:1,kind:1,good:1,like:1	lord:3	loved:1		29
war:2,murder:1,murderer:1	war:2,murder:1,murderer:1,died:1,die:1,dead:1			woman:1	wrong:3,war:2	ready:1,win:1,great:1	lord:1			30
		father:1,mother:1	room:1				lord:1			31
battle:1,fight:1,war:1,enemies:1	war:1			lady:1	war:1,lost:1,enemies:1	trust:3	lord:1			32
murder:1	murder:1	father:1		lady:1		trust:1,well:1,promised:1				33
killed:3,war:2,angry:1	killed:3,war:2	sister:1,granddaughter:1,grandson:1,son:1	house:1	boy:1,women:1	killed:3,war:2,wrong:1	dear:1,good:1,like:1,forgive:1				34
fuck:2,attack:1,poison:1		sons:2		people:2		peace:2,ready:1,promised:1		fuck:2	fuck:2	35
fight:1			houses:1,room:1			care:1,love:1,lover:1,proud:1,best:1,happy:1		love:1,lover:1		36
angry:2,argue:1		mother:1		self:1,women:1		sure:1,great:1,clever:1,hope:1,happiness:1	lords:1			37
				self:1,man:1	liability:1	kind:1,good:1,loves:1,truly:1	sacrifice:1	loves:1		38
cynic:1		father:1		man:2,people:1	impatient:1	great:2,good:1,love:1,like:1,well:1,cared:1,won:1,loves:1		love:1,loves:1		39
		family:1	family:1	people:1	embarrassing:1	good:1,thank:1,sure:1	belief:2			40
moron:1,damn:1,cunt:1		sons:1				well:1,promised:1,pretty:1	lord:4		damn:1,cunt:1	41
	die:1					smiling:1,easy:1				42
stupid:1				girl:2,lady:1,child:1	wrong:1	forgive:1	prayed:1,prayer:1			43
battle:1			house:1,houses:1			pretty:1	lord:1			44
bastard:1	mourning:1	daughter:1	house:1			good:1,love:1,strong:1		love:1	bastard:1	45
lies:1,war:1,fight:1	war:1,dead:1	uncle:1		men:1	lies:1,war:1	great:1,good:1,thank:1				46
						ready:2,sure:1				47
	die:2	brother:1				brave:1				48
						promise:4				49
fought:2,war:2,battlefield:1,enemy:1	war:2	father:1,son:1	home:1		war:2,enemy:1	won:2,true:2,bravely:1,friend:1,promise:1,friends:1,free:1	lord:1			50
bastard:1	alive:1	father:1	house:2	lady:1		care:1,truly:1	lord:2,mormont:2		bastard:1	51
fights:1,fight:1	dying:2,died:1	son:1	house:2	men:1,man:1	wrong:2	forgiveness:1,forgive:1	lord:1			52
										53
			house:1							54
				men:1						55
										56
										57
										58
										59
